artist,song,lyrics,genres,genre_1,genre_2,genre_3
James Brown,Chonnie-On-Chon,"Well big bone Lizzy

Old Aunt Fanny

Everybody young Annie

Havin' a party

Yes havin' a party

Well havin' a party

Rock'n roll party tonight



Well went down town

To see Aunt Maude

She went out without her

I got drunk over gin

And didn't even know

Where He Had Been

Well havin' 'party

Rock'n roll party tonight



Well went Chon, Chon Chon Chonnie-on - chon

Chon chon chon, Chonnie-on - chon

Chon chon chon, Chonnie-on-chon

Chon chon chon, Chonnie-on - chon

Chon chon chon

A rock'n roll party tonight



Well we're havin' a party

Yeah we're havin' a party

We're havin' a party

Well we're havin' a party

We're havin' a party

A rock'n roll party tonight



Well went chon chon chon chon...","funk, soul, rhythm and blues",funk,soul,rhythm and blues
George Benson,Give Me The Night,"Whenever dark has fallen

You know the spirit of the party

Starts to come alive

Until the day is dawning

You can throw out all your blues

And hit the city lights

'Cause there's music in the air

And lots of lovin' everywhere

So gimme the night

Gimme the night



You need the evening action

A place to dine, a glass of wine

A little late romance

It's a chain reaction

You'll see the people of the world

Coming out to dance

'Cause there's music in the air

And lots of lovin' everywhere

So gimme the night

Gimme the night



So come on out tonight

And we'll lead the others

On a ride through paradise

And if you feel all right

Then we can be lovers

'Cause I see that starlight

Look in your eyes

Don't you know we can fly

Just gimme the night

Gimme the night



'Cause there's music in the air

And lots of lovin' everywhere

So gimme the night

Gimme the night



So come on out tonight

And we'll lead the others

On a ride through paradise

And if you feel all right

Then we can be lovers

'Cause I see that starlight

Look in your eyes

Don't you know we can fly



And if we stay together

We'll feel the rhythm of the evening

Taking us up high

Never mind the weather

We'll be dancing in the street

Until the morning light

'Cause there's music in the air

And lots of lovin' everywhere

So gimme the night

Gimme the night

Gimme the night

Gimme the night

Gimme the night

Gimme the night

Gimme the night

So, gimme the night","soul, funk, jazz",soul,funk,jazz
Sly And The Family Stone,M' Lady,,"funk, soul, rhythm and blues",funk,soul,rhythm and blues
Funkadelic,Can't Stand The Strain,"This old heart

Couldn't stand the strain

This old heart

Couldn't stand the pain



I've got the strangest feeling you've grown tired of me

Something that was ours has gone and made you unhappy

What's wrong, baby?



Complainin' by the day, I can feel the change

I've been working down south for?

And you're convinced that I'm to blame

What's wrong, baby?



'Cause this old heart is not in shape

This old heart couldn't stand the strain

This old man is going insane

You're taking your love away



I'm losing you, I don't know why

Tell me what can I do

I don't want to say anything

Just to hold on to you

Dig it, baby



Lover's words are so unfair

To make everybody kiss

I don't know but I've been told

Make ? this

Dig it, baby



'Cause this old heart is not in shape, oh no

This old heart couldn't stand the strain

This old man is going insane



Don't do it (don't!)

Don't do it (don't!)

Don't take your love away (mama don't take it away!)


[x4]



Heeey!


[x2]



(Everybody say it, come on!)

Don't do it (don't!)

Don't do it (don't!)

Don't take your love away (mama don't take it away!)


[x5]

Don't do it (please don't take it away)

Don't do it (well!)

Don't take your love away","funk, soul, psychedelic",funk,soul,psychedelic
Isaac Hayes,You've Lost That Lovin' Feelin',,"soul, funk, rhythm and blues",soul,funk,rhythm and blues
Incognito,Goodbye To Yesterday,"Every day I say I'll try something new

Make some changes that are long overdue

Tryin' to wrap my head around it

Still remain surrounded

By walls that I can't seem to get through



A part of me so keen to see

What I will find if I leave it all behind



I keep dreaming 'bout where I could be

About the places and the faces I'd see

This is bigger than myself

I know that no one else

Can do what's clearly up to me



It's never too late to change your fate

Right here and now, I'm gonna turn my world around



I can't stop what I've started

'Cos I'm finally on my way

And it's time to say goodbye to yesterday

If this goodbye hurts I'm sorry

But it's got to be this way

'Cos it's time to say goodbye to yesterday



Well, I used to think I was stuck on red

Now I know that it was all in my head

But I'm done making excuses

Can't fool myself, it's useless

I'll follow my own lead instead



A part of me so keen to see

What I will find if I just leave it all, leave it all behind","acid jazz, jazz fusion, funk",acid jazz,jazz fusion,funk
Lakeside,I Need You,"I need you... yeah

(I need your comforting arms) mmm

To hold me (hold me)

To guide me (guide me)

When I can't, can't go on



I need you, yes, I do

(I need your comforting arms) yeah

Just to hold me (hold me)

To guide me (guide me)

When I can't can't go on



I need you

When I come home late at night

From a hard days work

I need your comforting love

And I want you

Right there by my side, by my side

To give me strength (baby)

When I'm down, down and out



And when I see you

Standing there with your pretty smile, girl

It gives me inspiration, motivation to carry on (ummm)

Don't you know



I need you (yes, I do, baby)

I need your comforting arms

Yeah, just to hold me (hold me)

To guide me (guide me)

When I can't, can't go on



I love you, like I never loved before

And I know it's true love, baby

Cause I love you more and more

You please me, make me so happen each day

You're more than a woman (just my girl)

An each and every way



I'm so glad I found you

You're the girl of my dreams

And I can't say no for you I'll do anything

You're the girl for me

Just like a precious pearl, a precious pearl

And I love you, baby

I gotta tell the whole, the whole wide world



Girl, when I kiss your tender lips, girl

I realize your so special

And I can't say no, I can't say no

To someone so dear, someone so dear



Now even if you ask me too

I'm the only one that knows how much I need you

I need your comforting arms

To hold me (hold me)

To guide me (guide me)

When I can't go on... hey hey



I need, I need, I need, I need

Early in the morning

Late in the midnight hour

Girl, I need you baby, I need you (hey)

Oh baby

I need, I need, I need, I need

Girl, girl, when I needed a friend (hey) you were always there

To guide me

In the morning, baby... (hey baby)",,,,
Hillsong United,At The Cross,,,,,
Hillsong United,Gift Of Love,,"christian, worship, christian rock",christian,worship,christian rock
Hillsong United,I Will Never Be The Same Again,,"christian, worship, christian rock",christian,worship,christian rock
Hillsong United,More To See,,"christian, worship, christian rock",christian,worship,christian rock
Hillsong United,Saviour's Love,,"christian, worship, christian rock",christian,worship,christian rock
Hillsong United,Turn Your Eyes Upon Jesus,,"christian, worship, christian rock",christian,worship,christian rock
Músicas Gospel,As He Meant It To Be,,,,,
Diante do Trono,You Are For Me,,,,,
Skillet,Comatose,"I hate feeling like this

I'm so tired of trying to fight this

I'm asleep and all I dream of



Is waking to you

Tell me that you will listen

Your touch is what I'm missing

And the more I hide I realize I'm slowly losing you



Comatose

I'll never wake up without an overdose of you



I don't wanna live

I don't wanna breathe

'Less I feel you next to me

You take the pain I feel

Waking up to you never felt so real

I don't wanna sleep

I don't wanna dream

'Cause my dreams don't comfort me

The way you make me feel

Waking up to you never felt so real



I hate living without you

Dead wrong to ever doubt you

But my demons lay in waiting

Tempting me away

Oh how I adore you

Oh how I thirst for you

Oh how I need you



Comatose

I'll never wake up without an overdose of you



I don't wanna live

I don't wanna breathe

'Less I feel you next to me

You take the pain I feel

Waking up to you never felt so real

I don't wanna sleep

I don't wanna dream

'Cause my dreams don't comfort me

The way you make me feel

Waking up to you never felt so real



Breathing life

Waking up

My eyes open up



Comatose

I'll never wake up without an overdose of you



I don't wanna live

I don't wanna breathe

'Less I feel you next to me

You take the pain I feel

Waking up to you never felt so real

I don't wanna sleep

I don't wanna dream

'Cause my dreams don't comfort me

The way you make me feel

Waking up to you never felt so real



Oh how I adore you

Waking up to you never felt so real

Oh how I thirst for you

Waking up to you never felt so real

Oh how I adore you, oh

The way you make me feel

Waking up to you never felt so real","alternative rock, christian rock, rock",alternative rock,christian rock,rock
